CoM ID,map_id,address,description,pic,link,lat,lng,icon,anim,title,infoopen,category,approved,retina,type,did,other_data,Custom Field:Scientific Name,Custom Field:Genus,Custom Field:Family,Custom Field:Year Planted,Custom Field:Age of tree,Custom Field:Age Description,Custom Field:Useful Life Expectency,Custom Field:Located in
1017942,6,"-37.80298358, 144.9576825",,,,-37.80298358,144.9576825,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1016409,6,"-37.79669183, 144.9284951",,,,-37.79669183,144.9284951,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (<50% canopy),Street
1059692,6,"-37.81646507, 144.9697877",,,,-37.81646507,144.9697877,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,6-10 years (<50% canopy),Street
1029973,6,"-37.82149265, 144.9679336",,,,-37.82149265,144.9679336,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1029515,6,"-37.82720083, 144.9712806",,,,-37.82720083,144.9712806,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (<50% canopy),Street
1286469,6,"-37.79232431, 144.9305416",,,,-37.79232431,144.9305416,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2008,17,Mature,6-10 years (>50% canopy),Street
1061218,6,"-37.82135063, 144.9654756",,,,-37.82135063,144.9654756,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Juvenile,31-60 years,Street
1029233,6,"-37.83496593, 144.977164",,,,-37.83496593,144.977164,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1358351,6,"-37.81868093, 144.9473673",,,,-37.81868093,144.9473673,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Juvenile,6-10 years (<50% canopy),Street
1063679,6,"-37.78050424, 144.9118493",,,,-37.78050424,144.9118493,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,21-30 years,Street
1023217,6,"-37.80497055, 144.9679844",,,,-37.80497055,144.9679844,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1061769,6,"-37.79785132, 144.9373488",,,,-37.79785132,144.9373488,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,21-30 years,Street
1020940,6,"-37.79670483, 144.9743601",,,,-37.79670483,144.9743601,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1028092,6,"-37.84268074, 144.9780473",,,,-37.84268074,144.9780473,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (>50% canopy),Street
1025235,6,"-37.8160676, 144.9755366",,,,-37.8160676,144.9755366,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (>50% canopy),Street
1023361,6,"-37.81010267, 144.958612",,,,-37.81010267,144.958612,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1439964,6,"-37.80313868, 144.9302401",,,,-37.80313868,144.9302401,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,New,61+ years,Street
1020947,6,"-37.79684827, 144.9746728",,,,-37.79684827,144.9746728,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1024225,6,"-37.81429696, 144.9557052",,,,-37.81429696,144.9557052,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1020846,6,"-37.79602446, 144.9706186",,,,-37.79602446,144.9706186,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1022903,6,"-37.80394858, 144.969257",,,,-37.80394858,144.969257,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1023220,6,"-37.80501325, 144.9683439",,,,-37.80501325,144.9683439,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,1-5 years (<50% canopy),Street
1017955,6,"-37.80350817, 144.9581045",,,,-37.80350817,144.9581045,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1014480,6,"-37.80285551, 144.9456313",,,,-37.80285551,144.9456313,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1015463,6,"-37.80023119, 144.9460907",,,,-37.80023119,144.9460907,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1025056,6,"-37.81150182, 144.9653064",,,,-37.81150182,144.9653064,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1358737,6,"-37.82041376, 144.9499051",,,,-37.82041376,144.9499051,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,1-5 years (<50% canopy),Street
1024918,6,"-37.81687611, 144.9672755",,,,-37.81687611,144.9672755,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1441479,6,"-37.8219638, 144.9692032",,,,-37.8219638,144.9692032,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2010,15,Juvenile,61+ years,Street
1017938,6,"-37.80345519, 144.9578973",,,,-37.80345519,144.9578973,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1023661,6,"-37.80758579, 144.9543546",,,,-37.80758579,144.9543546,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1358764,6,"-37.82017141, 144.9499344",,,,-37.82017141,144.9499344,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,1-5 years (<50% canopy),Street
1021042,6,"-37.79547985, 144.9750513",,,,-37.79547985,144.9750513,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1018525,6,"-37.79849248, 144.9387109",,,,-37.79849248,144.9387109,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1017911,6,"-37.80603519, 144.9595097",,,,-37.80603519,144.9595097,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,1-5 years (>50% canopy),Street
1017206,6,"-37.79670457, 144.9230531",,,,-37.79670457,144.9230531,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1026443,6,"-37.81393252, 144.9906091",,,,-37.81393252,144.9906091,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1021771,6,"-37.79899457, 144.9655888",,,,-37.79899457,144.9655888,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1018303,6,"-37.79690354, 144.9431287",,,,-37.79690354,144.9431287,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1016359,6,"-37.79618279, 144.9307829",,,,-37.79618279,144.9307829,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1017137,6,"-37.79963956, 144.917968",,,,-37.79963956,144.917968,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1023581,6,"-37.80808514, 144.9546041",,,,-37.80808514,144.9546041,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1030894,6,"-37.82595815, 144.9223255",,,,-37.82595815,144.9223255,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1025912,6,"-37.8118424, 144.9760064",,,,-37.8118424,144.9760064,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1029844,6,"-37.82276251, 144.9669264",,,,-37.82276251,144.9669264,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (<50% canopy),Street
1061637,6,"-37.81170433, 144.9676034",,,,-37.81170433,144.9676034,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Juvenile,<1 year,Street
1359555,6,"-37.81243017, 144.9436101",,,,-37.81243017,144.9436101,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,21-30 years,Street
1017923,6,"-37.80464747, 144.9590471",,,,-37.80464747,144.9590471,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1016338,6,"-37.79487239, 144.9306241",,,,-37.79487239,144.9306241,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1026454,6,"-37.81557715, 144.9901697",,,,-37.81557715,144.9901697,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1358754,6,"-37.81952865, 144.9529515",,,,-37.81952865,144.9529515,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,1-5 years (<50% canopy),Street
1029391,6,"-37.82294362, 144.9701111",,,,-37.82294362,144.9701111,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1058892,6,"-37.81216431, 144.9590031",,,,-37.81216431,144.9590031,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,21-30 years,Street
1061512,6,"-37.80764049, 144.9630307",,,,-37.80764049,144.9630307,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,1-5 years (<50% canopy),Street
1029737,6,"-37.82199473, 144.9644819",,,,-37.82199473,144.9644819,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1289554,6,"-37.80541577, 144.945168",,,,-37.80541577,144.945168,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,2007,18,Juvenile,31-60 years,Street
1023342,6,"-37.81048708, 144.9603885",,,,-37.81048708,144.9603885,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1017859,6,"-37.80563246, 144.9545756",,,,-37.80563246,144.9545756,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1018290,6,"-37.79599522, 144.9427143",,,,-37.79599522,144.9427143,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1029382,6,"-37.82145711, 144.9694408",,,,-37.82145711,144.9694408,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1024128,6,"-37.81395075, 144.9546065",,,,-37.81395075,144.9546065,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1021307,6,"-37.79972512, 144.9699735",,,,-37.79972512,144.9699735,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1025454,6,"-37.81393884, 144.9721902",,,,-37.81393884,144.9721902,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,1-5 years (>50% canopy),Street
1023912,6,"-37.80851119, 144.967134",,,,-37.80851119,144.967134,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1022869,6,"-37.80715952, 144.9664971",,,,-37.80715952,144.9664971,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1014352,6,"-37.80741294, 144.9511506",,,,-37.80741294,144.9511506,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1064028,6,"-37.82292685, 144.9662101",,,,-37.82292685,144.9662101,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2005,20,Juvenile,11-20 years,Street
1028518,6,"-37.83783443, 144.9831658",,,,-37.83783443,144.9831658,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1025482,6,"-37.81400976, 144.9712274",,,,-37.81400976,144.9712274,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1023799,6,"-37.8085033, 144.960398",,,,-37.8085033,144.960398,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1023328,6,"-37.81146091, 144.957847",,,,-37.81146091,144.957847,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1067610,6,"-37.81603187, 144.9526072",,,,-37.81603187,144.9526072,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,2007,18,Semi-Mature,21-30 years,Street
1024570,6,"-37.81753059, 144.9620077",,,,-37.81753059,144.9620077,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1017935,6,"-37.80377038, 144.9580401",,,,-37.80377038,144.9580401,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1290225,6,"-37.79296887, 144.9394091",,,,-37.79296887,144.9394091,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2008,17,Semi-Mature,6-10 years (>50% canopy),Street
1023946,6,"-37.80724255, 144.9659566",,,,-37.80724255,144.9659566,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1061390,6,"-37.80467343, 144.9437817",,,,-37.80467343,144.9437817,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,21-30 years,Street
1029380,6,"-37.82150056, 144.9691282",,,,-37.82150056,144.9691282,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1015519,6,"-37.79442459, 144.9468472",,,,-37.79442459,144.9468472,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1029669,6,"-37.81981705, 144.9623411",,,,-37.81981705,144.9623411,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1015407,6,"-37.79618982, 144.9468113",,,,-37.79618982,144.9468113,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1014744,6,"-37.80222577, 144.9431741",,,,-37.80222577,144.9431741,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1063505,6,"-37.79716028, 144.9297772",,,,-37.79716028,144.9297772,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Juvenile,31-60 years,Street
1014571,6,"-37.80285048, 144.9496605",,,,-37.80285048,144.9496605,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1024823,6,"-37.80954154, 144.9664575",,,,-37.80954154,144.9664575,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,1-5 years (<50% canopy),Street
1016718,6,"-37.79440558, 144.9286248",,,,-37.79440558,144.9286248,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1063507,6,"-37.7972663, 144.9295903",,,,-37.7972663,144.9295903,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,31-60 years,Street
1058832,6,"-37.80993235, 144.9702734",,,,-37.80993235,144.9702734,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Juvenile,6-10 years (>50% canopy),Street
1029846,6,"-37.82280643, 144.9668192",,,,-37.82280643,144.9668192,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1030586,6,"-37.8223426, 144.9554848",,,,-37.8223426,144.9554848,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1031540,6,"-37.82639884, 144.9547978",,,,-37.82639884,144.9547978,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,31-60 years,Street
1062924,6,"-37.82226725, 144.921188",,,,-37.82226725,144.921188,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,31-60 years,Street
1024005,6,"-37.81860238, 144.9540952",,,,-37.81860238,144.9540952,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1020980,6,"-37.79572613, 144.971312",,,,-37.79572613,144.971312,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1024450,6,"-37.81356244, 144.9627312",,,,-37.81356244,144.9627312,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1061353,6,"-37.80803078, 144.9444694",,,,-37.80803078,144.9444694,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2000,25,Semi-Mature,31-60 years,Street
1029703,6,"-37.82145425, 144.9635723",,,,-37.82145425,144.9635723,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1358355,6,"-37.81849331, 144.9480138",,,,-37.81849331,144.9480138,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,21-30 years,Street
1017919,6,"-37.80430957, 144.9587168",,,,-37.80430957,144.9587168,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1023941,6,"-37.80766422, 144.9684001",,,,-37.80766422,144.9684001,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1023648,6,"-37.80670618, 144.9542471",,,,-37.80670618,144.9542471,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (<50% canopy),Street
1017981,6,"-37.80224823, 144.9579429",,,,-37.80224823,144.9579429,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1024833,6,"-37.81010986, 144.9670126",,,,-37.81010986,144.9670126,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1025599,6,"-37.81011085, 144.9700738",,,,-37.81011085,144.9700738,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1068098,6,"-37.81561338, 144.9723453",,,,-37.81561338,144.9723453,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,2006,19,Semi-Mature,21-30 years,Street
1289099,6,"-37.79310448, 144.9336167",,,,-37.79310448,144.9336167,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2008,17,Semi-Mature,1-5 years (<50% canopy),Street
1018263,6,"-37.79580062, 144.9426094",,,,-37.79580062,144.9426094,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1026628,6,"-37.81635484, 144.985933",,,,-37.81635484,144.985933,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1358765,6,"-37.82019825, 144.9498351",,,,-37.82019825,144.9498351,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2009,16,Semi-Mature,1-5 years (<50% canopy),Street
1017918,6,"-37.80451864, 144.9588155",,,,-37.80451864,144.9588155,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1025526,6,"-37.81202217, 144.9711204",,,,-37.81202217,144.9711204,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1014878,6,"-37.80077732, 144.9419675",,,,-37.80077732,144.9419675,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1020943,6,"-37.79673875, 144.9746763",,,,-37.79673875,144.9746763,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1020939,6,"-37.79669265, 144.9742387",,,,-37.79669265,144.9742387,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
1026124,6,"-37.80998605, 144.9810715",,,,-37.80998605,144.9810715,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (<50% canopy),Street
1029757,6,"-37.82144675, 144.9663189",,,,-37.82144675,144.9663189,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1025433,6,"-37.81587228, 144.9721721",,,,-37.81587228,144.9721721,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,11-20 years,Street
1067795,6,"-37.79258954, 144.9186479",,,,-37.79258954,144.9186479,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2006,19,Semi-Mature,21-30 years,Street
1069899,6,"-37.79656316, 144.9200909",,,,-37.79656316,144.9200909,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,2006,19,Semi-Mature,21-30 years,Street
1024568,6,"-37.81728443, 144.9618957",,,,-37.81728443,144.9618957,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1020948,6,"-37.79685858, 144.9747693",,,,-37.79685858,144.9747693,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1019689,6,"-37.79448613, 144.955575",,,,-37.79448613,144.955575,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,1-5 years (<50% canopy),Street
1018476,6,"-37.79799216, 144.9373891",,,,-37.79799216,144.9373891,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,6-10 years (>50% canopy),Street
1015670,6,"-37.79915535, 144.9440341",,,,-37.79915535,144.9440341,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1024804,6,"-37.81357479, 144.9578158",,,,-37.81357479,144.9578158,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1014495,6,"-37.80290129, 144.945337",,,,-37.80290129,144.945337,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,11-20 years,Street
1024085,6,"-37.81479287, 144.9579536",,,,-37.81479287,144.9579536,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,21-30 years,Street
1020902,6,"-37.79640688, 144.9716099",,,,-37.79640688,144.9716099,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Semi-Mature,6-10 years (>50% canopy),Street
1063704,6,"-37.7802527, 144.9142789",,,,-37.7802527,144.9142789,,0,Cyprus Plane,0,Platanus,1,0,0,,,Platanus orientalis,Platanus,Platanaceae,2000,25,Semi-Mature,11-20 years,Street
1029401,6,"-37.82193214, 144.9698235",,,,-37.82193214,144.9698235,,0,London Plane,0,Platanus,1,0,0,,,Platanus x acerifolia,Platanus,Platanaceae,1997,28,Mature,21-30 years,Street
